ts,weg,richting,km,strook,beeld
2026-09-06T01:48+02:00,A4,R,74.737,4,speedlimit
2026-09-06T01:48+02:00,A15,R,49.99,2,lane_closed
2026-09-06T01:48+02:00,A13,R,18.5,2,speedlimit
2026-09-06T01:48+02:00,A20,L,30.196,1,speedlimit
2026-09-06T01:48+02:00,A4,R,51.388,3,speedlimit
2026-09-06T01:48+02:00,A4,R,76.6,3,speedlimit
2026-09-06T01:48+02:00,A20,R,27.79,1,speedlimit
2026-09-06T01:48+02:00,A20,L,29.826,1,speedlimit
2026-09-06T01:48+02:00,A4,R,52.598,4,speedlimit
2026-09-06T01:48+02:00,A15,R,56.1,2,lane_closed
2026-09-06T01:48+02:00,A20,R,28.41,2,speedlimit
2026-09-06T01:48+02:00,A4,R,75.214,1,lane_closed
2026-09-06T01:48+02:00,A15,R,55.14,2,lane_closed
2026-09-06T01:48+02:00,A15,R,48.69,5,speedlimit
2026-09-06T01:48+02:00,A4,R,75.214,3,speedlimit
2026-09-06T01:48+02:00,A4,L,5.549,1,speedlimit
2026-09-06T01:48+02:00,A4,R,52.598,5,lane_closed
2026-09-06T01:48+02:00,A4,R,74.194,1,speedlimit
2026-09-06T01:48+02:00,A20,R,29.1,1,speedlimit
2026-09-06T01:48+02:00,A15,R,52.92,2,lane_closed
2026-09-06T01:48+02:00,A15,R,46.17,2,speedlimit
2026-09-06T01:48+02:00,A13,R,17.8,1,speedlimit
2026-09-06T01:48+02:00,A20,R,28.41,1,speedlimit
2026-09-06T01:48+02:00,A20,R,31.9,2,speedlimit
2026-09-06T01:48+02:00,A20,L,31.1,3,speedlimit
2026-09-06T01:48+02:00,A4,R,76.9,3,lane_closed
2026-09-06T01:48+02:00,A38,w,20.55,1,speedlimit
2026-09-06T01:48+02:00,A15,x,55.14,3,speedlimit
2026-09-06T01:48+02:00,A15,R,57.78,4,lane_closed
2026-09-06T01:48+02:00,A15,R,57.31,3,lane_closed
2026-09-06T01:48+02:00,A15,R,49.61,2,lane_closed
2026-09-06T01:48+02:00,A15,R,54.04,2,lane_closed
2026-09-06T01:48+02:00,A16,y,23.9,2,lane_closed
2026-09-06T01:48+02:00,A15,R,60.49,2,lane_closed
2026-09-06T01:48+02:00,A20,R,27.488,2,speedlimit
2026-09-06T01:48+02:00,A20,t,28.895,1,speedlimit
2026-09-06T01:48+02:00,A20,L,32.8,1,speedlimit
2026-09-06T01:48+02:00,A15,p,50.05,1,lane_closed
2026-09-06T01:48+02:00,A20,R,28.8,2,speedlimit
2026-09-06T01:48+02:00,A20,L,31.1,1,speedlimit
2026-09-06T01:48+02:00,A13,L,16.19,3,lane_closed
2026-09-06T01:48+02:00,A4,R,76.07,1,lane_closed
2026-09-06T01:48+02:00,A13,L,15.035,5,lane_closed
2026-09-06T01:48+02:00,A4,R,52.018,2,speedlimit
2026-09-06T01:48+02:00,A20,L,27.8,1,speedlimit
2026-09-06T01:48+02:00,A15,R,51.88,2,lane_closed
2026-09-06T01:48+02:00,A4,R,76.6,1,lane_closed
2026-09-06T01:48+02:00,A20,R,29.1,2,speedlimit
2026-09-06T01:48+02:00,A13,g,18.7,1,speedlimit
2026-09-06T01:48+02:00,A15,R,51.28,2,lane_closed
2026-09-06T01:48+02:00,A15,R,55.14,3,lane_closed
2026-09-06T01:48+02:00,A20,R,28.57,2,speedlimit
2026-09-06T01:48+02:00,A20,R,26.64,2,speedlimit
2026-09-06T01:48+02:00,A15,L,64.2,3,speedlimit
2026-09-06T01:48+02:00,A20,L,29.1,1,speedlimit
2026-09-06T01:48+02:00,A13,L,18.2,1,speedlimit
2026-09-06T01:48+02:00,A15,L,64.67,2,speedlimit
2026-09-06T01:48+02:00,A13,L,12.7,4,lane_closed
2026-09-06T01:48+02:00,A20,L,31.88,2,speedlimit
2026-09-06T01:48+02:00,A4,R,76.07,2,lane_closed
2026-09-06T01:48+02:00,A13,L,19.7,2,speedlimit
2026-09-06T01:48+02:00,A15,R,48.332,2,lane_closed
2026-09-06T01:48+02:00,A15,R,51.88,1,lane_closed
2026-09-06T01:48+02:00,A15,m,95.76,3,lane_closed
2026-09-06T01:48+02:00,A20,L,28.085,2,speedlimit
2026-09-06T01:48+02:00,A15,R,54.7,3,lane_closed
2026-09-06T01:48+02:00,A4,R,76.07,3,speedlimit
2026-09-06T01:48+02:00,A15,R,55.14,1,lane_closed
2026-09-06T01:48+02:00,A20,R,30.6,3,speedlimit
2026-09-06T01:48+02:00,A20,L,35.52,1,lane_closed
2026-09-06T01:48+02:00,A15,m,95.3,2,speedlimit
2026-09-06T01:48+02:00,A4,R,57.975,2,speedlimit
2026-09-06T01:48+02:00,A20,R,29.8,2,speedlimit
2026-09-06T01:48+02:00,A4,R,52.018,4,lane_closed
2026-09-06T01:48+02:00,A15,m,95.76,1,speedlimit
2026-09-06T01:48+02:00,A15,L,64.2,1,lane_closed
2026-09-06T01:48+02:00,A20,R,27.235,2,speedlimit
2026-09-06T01:48+02:00,A20,L,37.3,1,lane_closed
2026-09-06T01:48+02:00,A15,R,59.95,1,lane_closed
2026-09-06T01:48+02:00,A13,R,18.2,1,speedlimit
2026-09-06T01:48+02:00,A4,L,4.44,2,speedlimit
2026-09-06T01:48+02:00,A15,x,55.59,3,speedlimit
2026-09-06T01:48+02:00,A15,L,65.25,1,lane_closed_ahead
2026-09-06T01:48+02:00,A15,R,55.59,3,lane_closed
2026-09-06T01:48+02:00,A15,R,47.775,4,speedlimit
2026-09-06T01:48+02:00,A15,e,95.55,1,speedlimit
2026-09-06T01:48+02:00,A13,e,19.1,1,speedlimit
2026-09-06T01:48+02:00,A15,R,46.356,1,speedlimit
2026-09-06T01:48+02:00,A15,n,96.42,2,speedlimit
2026-09-06T01:48+02:00,A15,R,60.49,1,lane_closed
2026-09-06T01:48+02:00,A13,L,17.8,3,speedlimit
2026-09-06T01:48+02:00,A15,R,49.61,3,lane_closed
2026-09-06T01:48+02:00,A15,R,48.332,5,speedlimit
2026-09-06T01:48+02:00,A4,L,5.93,3,speedlimit
2026-09-06T01:48+02:00,A4,R,75.71,1,lane_closed
2026-09-06T01:48+02:00,A15,R,57.78,5,lane_closed
2026-09-06T01:48+02:00,A20,R,31.26,1,speedlimit
2026-09-06T01:48+02:00,A4,L,5.93,5,speedlimit
2026-09-06T01:48+02:00,A15,R,45.92,1,speedlimit
2026-09-06T01:48+02:00,A16,y,24.3,2,lane_closed_ahead
2026-09-06T01:48+02:00,A15,R,50.31,2,lane_closed
2026-09-06T01:48+02:00,A4,R,76.9,2,lane_closed
2026-09-06T01:48+02:00,A15,R,59.2,4,lane_closed
2026-09-06T01:48+02:00,A15,R,46.468,2,speedlimit
2026-09-06T01:48+02:00,A20,L,29.826,3,speedlimit
2026-09-06T01:48+02:00,A4,h,45.58,3,lane_closed
2026-09-06T01:48+02:00,A20,L,29.5,1,speedlimit
2026-09-06T01:48+02:00,A20,R,28.8,3,speedlimit
2026-09-06T01:48+02:00,A20,R,29.5,1,speedlimit
2026-09-06T01:48+02:00,A15,R,60.76,3,lane_closed
2026-09-06T01:48+02:00,A4,R,57.975,1,speedlimit
2026-09-06T01:48+02:00,A15,R,46.769,2,speedlimit
2026-09-06T01:48+02:00,A15,R,59.95,2,lane_closed
2026-09-06T01:48+02:00,A15,R,46.614,3,speedlimit
2026-09-06T01:48+02:00,A4,R,58.82,2,speedlimit
2026-09-06T01:48+02:00,A13,L,11.25,4,lane_closed
2026-09-06T01:48+02:00,A20,L,30.9,1,speedlimit
2026-09-06T01:48+02:00,A15,R,56.6,1,lane_closed
2026-09-06T01:48+02:00,A13,R,18.2,4,speedlimit
2026-09-06T01:48+02:00,A4,L,5.93,4,speedlimit
2026-09-06T01:48+02:00,A15,R,47.332,1,lane_closed
2026-09-06T01:48+02:00,A15,x,56.6,3,speedlimit
2026-09-06T01:48+02:00,A4,L,4.44,1,speedlimit
2026-09-06T01:48+02:00,A4,R,52.018,3,speedlimit
2026-09-06T01:48+02:00,A13,R,18.7,1,speedlimit
2026-09-06T01:48+02:00,A15,L,64.67,5,speedlimit
2026-09-06T01:48+02:00,A15,n,95.855,1,speedlimit
2026-09-06T01:48+02:00,A4,L,5.93,6,speedlimit
2026-09-06T01:48+02:00,A20,c,27.488,1,speedlimit
2026-09-06T01:48+02:00,A20,R,31.9,3,speedlimit
2026-09-06T01:48+02:00,A13,R,16.655,3,speedlimit
2026-09-06T01:48+02:00,A15,m,94.725,2,speedlimit
2026-09-06T01:48+02:00,A20,L,29.1,2,speedlimit
2026-09-06T01:48+02:00,A15,L,63.56,1,lane_closed
2026-09-06T01:48+02:00,A16,y,23.075,3,lane_closed
2026-09-06T01:48+02:00,A15,f,96.0,1,lane_closed
2026-09-06T01:48+02:00,A15,R,46.859,3,speedlimit
2026-09-06T01:48+02:00,A20,R,29.8,3,speedlimit
2026-09-06T01:48+02:00,A13,L,18.2,2,speedlimit
2026-09-06T01:48+02:00,A20,R,26.4,3,speedlimit
2026-09-06T01:48+02:00,A15,R,60.76,4,speedlimit
2026-09-06T01:48+02:00,A20,R,26.93,1,speedlimit
2026-09-06T01:48+02:00,A15,R,46.859,1,speedlimit
2026-09-06T01:48+02:00,A15,R,48.332,3,lane_closed
2026-09-06T01:48+02:00,A15,R,58.46,3,lane_closed
2026-09-06T01:48+02:00,A15,R,60.76,1,lane_closed
2026-09-06T01:48+02:00,A4,L,5.549,3,speedlimit
2026-09-06T01:48+02:00,A20,R,26.4,2,speedlimit
2026-09-06T01:48+02:00,A15,R,48.332,4,speedlimit
2026-09-06T01:48+02:00,A15,L,63.56,3,speedlimit
2026-09-06T01:48+02:00,A20,L,27.488,2,speedlimit
2026-09-06T01:48+02:00,A20,L,30.196,3,speedlimit
2026-09-06T01:48+02:00,A4,h,46.06,1,speedlimit
2026-09-06T01:48+02:00,A4,L,5.549,4,lane_closed_ahead
2026-09-06T01:48+02:00,A15,R,49.61,1,lane_closed
2026-09-06T01:48+02:00,A20,L,28.41,1,speedlimit
2026-09-06T01:48+02:00,A15,R,45.92,3,speedlimit
2026-09-06T01:48+02:00,A13,L,13.18,4,lane_closed
2026-09-06T01:48+02:00,A15,R,57.78,2,lane_closed
2026-09-06T01:48+02:00,A15,R,57.78,3,lane_closed
2026-09-06T01:48+02:00,A15,x,47.025,1,speedlimit
2026-09-06T01:48+02:00,A15,R,57.31,2,lane_closed
2026-09-06T01:48+02:00,A13,L,17.8,2,speedlimit
2026-09-06T01:48+02:00,A15,R,56.6,2,lane_closed
2026-09-06T01:48+02:00,A4,L,5.93,2,speedlimit
2026-09-06T01:48+02:00,A20,R,28.57,1,speedlimit
2026-09-06T01:48+02:00,A4,L,5.549,5,speedlimit
2026-09-06T01:48+02:00,A20,R,30.196,4,speedlimit
2026-09-06T01:48+02:00,A4,L,5.225,2,speedlimit
2026-09-06T01:48+02:00,A15,R,47.332,2,lane_closed_ahead
2026-09-06T01:48+02:00,A20,t,29.6,2,speedlimit
2026-09-06T01:48+02:00,A4,L,5.225,4,lane_closed
2026-09-06T01:48+02:00,A20,L,38.3,1,lane_closed_ahead
2026-09-06T01:48+02:00,A16,y,23.9,3,lane_closed
2026-09-06T01:48+02:00,A15,R,46.769,3,speedlimit
2026-09-06T01:48+02:00,A15,R,57.31,4,lane_closed
2026-09-06T01:48+02:00,A15,L,64.67,4,speedlimit
2026-09-06T01:48+02:00,A15,R,49.0,2,lane_closed
2026-09-06T01:48+02:00,A15,L,65.685,1,speedlimit
2026-09-06T01:48+02:00,A15,L,64.67,1,lane_closed
2026-09-06T01:48+02:00,A4,R,76.6,2,lane_closed
2026-09-06T01:48+02:00,A15,R,54.7,1,lane_closed
2026-09-06T01:48+02:00,A15,R,52.32,1,lane_closed
2026-09-06T01:48+02:00,A15,m,94.725,1,speedlimit
2026-09-06T01:48+02:00,A20,R,26.93,2,speedlimit
2026-09-06T01:48+02:00,A20,L,30.9,3,speedlimit
2026-09-06T01:48+02:00,A13,L,18.8,3,speedlimit
2026-09-06T01:48+02:00,A15,R,46.614,1,speedlimit
2026-09-06T01:48+02:00,A20,L,37.8,1,lane_closed
2026-09-06T01:48+02:00,A20,R,28.8,1,speedlimit
2026-09-06T01:48+02:00,A13,L,18.8,1,speedlimit
2026-09-06T01:48+02:00,A4,h,46.4,2,speedlimit
2026-09-06T01:48+02:00,A15,R,46.614,2,speedlimit
2026-09-06T01:48+02:00,A13,R,16.2,2,speedlimit
2026-09-06T01:48+02:00,A4,L,5.549,2,speedlimit
2026-09-06T01:48+02:00,A4,R,52.598,1,speedlimit
2026-09-06T01:48+02:00,A20,L,31.4,3,speedlimit
2026-09-06T01:48+02:00,A20,L,30.196,4,speedlimit
2026-09-06T01:48+02:00,A15,R,49.99,1,lane_closed
2026-09-06T01:48+02:00,A16,L,24.82,2,speedlimit
2026-09-06T01:48+02:00,A4,L,5.225,5,speedlimit
2026-09-06T01:48+02:00,A13,R,18.2,2,speedlimit
2026-09-06T01:48+02:00,A15,R,48.332,1,lane_closed
2026-09-06T01:48+02:00,A4,R,76.9,4,speedlimit
2026-09-06T01:48+02:00,A13,L,17.8,1,speedlimit
2026-09-06T01:48+02:00,A20,R,29.8,1,speedlimit
2026-09-06T01:48+02:00,A20,R,31.26,2,speedlimit
2026-09-06T01:48+02:00,A15,R,50.87,2,lane_closed
2026-09-06T01:48+02:00,A15,x,56.6,1,lane_closed
2026-09-06T01:48+02:00,A20,R,31.26,3,speedlimit
2026-09-06T01:48+02:00,A4,R,74.737,3,speedlimit
2026-09-06T01:48+02:00,A20,R,26.64,3,speedlimit
2026-09-06T01:48+02:00,A20,R,26.64,4,speedlimit
2026-09-06T01:48+02:00,A20,R,26.4,1,speedlimit
2026-09-06T01:48+02:00,A13,R,17.1,1,speedlimit
2026-09-06T01:48+02:00,A15,R,59.2,3,lane_closed
2026-09-06T01:48+02:00,A20,R,29.5,3,speedlimit
2026-09-06T01:48+02:00,A16,L,24.82,4,speedlimit
2026-09-06T01:48+02:00,A15,R,58.46,4,lane_closed
2026-09-06T01:48+02:00,A4,R,75.214,5,speedlimit
2026-09-06T01:48+02:00,A4,R,59.72,2,speedlimit
2026-09-06T01:48+02:00,A13,L,13.7,4,lane_closed
2026-09-06T01:48+02:00,A15,R,47.775,3,lane_closed_ahead
2026-09-06T01:48+02:00,A15,L,63.56,2,speedlimit
2026-09-06T01:48+02:00,A13,L,14.2,4,lane_closed
2026-09-06T01:48+02:00,A4,R,74.737,5,speedlimit
2026-09-06T01:48+02:00,A15,R,60.76,2,lane_closed
2026-09-06T01:48+02:00,A4,h,46.4,1,speedlimit
2026-09-06T01:48+02:00,A15,R,46.17,1,speedlimit
2026-09-06T01:48+02:00,A15,x,56.25,2,speedlimit
2026-09-06T01:48+02:00,A15,x,55.14,2,speedlimit
2026-09-06T01:48+02:00,A4,R,52.598,3,speedlimit
2026-09-06T01:48+02:00,A20,t,29.6,1,speedlimit
2026-09-06T01:48+02:00,A15,R,47.775,2,lane_closed
2026-09-06T01:48+02:00,A15,n,96.42,1,speedlimit
2026-09-06T01:48+02:00,A15,L,65.685,4,speedlimit
2026-09-06T01:48+02:00,A20,R,29.8,4,speedlimit
2026-09-06T01:48+02:00,A13,R,18.7,2,speedlimit
2026-09-06T01:48+02:00,A16,y,23.535,3,lane_closed
2026-09-06T01:48+02:00,A20,R,27.488,1,speedlimit
2026-09-06T01:48+02:00,A13,L,7.2,2,speedlimit
2026-09-06T01:48+02:00,A15,R,48.69,2,lane_closed
2026-09-06T01:48+02:00,A15,R,77.003,2,speedlimit
2026-09-06T01:48+02:00,A20,R,29.5,2,speedlimit
2026-09-06T01:48+02:00,A20,L,27.2,2,speedlimit
2026-09-06T01:48+02:00,A13,R,18.963,1,speedlimit
2026-09-06T01:48+02:00,A15,R,46.468,3,speedlimit
2026-09-06T01:48+02:00,A13,L,17.1,1,speedlimit
2026-09-06T01:48+02:00,A4,R,74.194,2,speedlimit
2026-09-06T01:48+02:00,A20,L,31.88,3,speedlimit
2026-09-06T01:48+02:00,A13,L,19.7,1,speedlimit
2026-09-06T01:48+02:00,A4,R,60.6,1,speedlimit
2026-09-06T01:48+02:00,A4,R,75.214,4,speedlimit
2026-09-06T01:48+02:00,A13,L,17.1,4,speedlimit
2026-09-06T01:48+02:00,A4,R,52.018,1,speedlimit
2026-09-06T01:48+02:00,A13,R,16.655,2,speedlimit
2026-09-06T01:48+02:00,A4,R,75.71,2,speedlimit
2026-09-06T01:48+02:00,A15,R,56.1,1,lane_closed
2026-09-06T01:48+02:00,A13,L,15.55,5,lane_closed
2026-09-06T01:48+02:00,A16,y,23.075,2,lane_closed
2026-09-06T01:48+02:00,A4,R,51.388,1,speedlimit
2026-09-06T01:48+02:00,A15,x,56.6,2,speedlimit
2026-09-06T01:48+02:00,A16,y,24.3,1,speedlimit
2026-09-06T01:48+02:00,A15,R,47.07,2,speedlimit
2026-09-06T01:48+02:00,A15,R,59.95,3,lane_closed
2026-09-06T01:48+02:00,A4,R,52.598,2,speedlimit
2026-09-06T01:48+02:00,A4,L,5.225,1,speedlimit
2026-09-06T01:48+02:00,A20,L,32.8,3,speedlimit
2026-09-06T01:48+02:00,A15,R,58.46,1,lane_closed
2026-09-06T01:48+02:00,A15,R,52.32,2,lane_closed
2026-09-06T01:48+02:00,A20,R,30.196,1,speedlimit
2026-09-06T01:48+02:00,A20,L,29.826,4,speedlimit
2026-09-06T01:48+02:00,A15,R,52.92,3,lane_closed
2026-09-06T01:48+02:00,A15,x,55.59,2,speedlimit
2026-09-06T01:48+02:00,A15,R,46.356,3,speedlimit
2026-09-06T01:48+02:00,A15,f,60.29,1,speedlimit
2026-09-06T01:48+02:00,A20,s,29.6,1,speedlimit
2026-09-06T01:48+02:00,A20,L,28.57,2,speedlimit
2026-09-06T01:48+02:00,A20,R,30.6,2,speedlimit
2026-09-06T01:48+02:00,A15,R,59.57,1,lane_closed
2026-09-06T01:48+02:00,A15,n,96.42,3,lane_closed
2026-09-06T01:48+02:00,A15,L,65.25,3,speedlimit
2026-09-06T01:48+02:00,A13,L,17.1,2,speedlimit
2026-09-06T01:48+02:00,A15,R,57.31,5,lane_closed
2026-09-06T01:48+02:00,A20,L,28.57,3,speedlimit
2026-09-06T01:48+02:00,A15,R,59.57,3,lane_closed
2026-09-06T01:48+02:00,A15,L,64.67,3,speedlimit
2026-09-06T01:48+02:00,A20,R,26.4,4,speedlimit
2026-09-06T01:48+02:00,A20,R,30.196,2,speedlimit
2026-09-06T01:48+02:00,A13,R,17.8,3,speedlimit
